EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,CDA,ASR
0,FTT,SDSS,0.0004,2,OOB,0.9897,0.9989952553725928
1,FTT,SDSS,0.0004,2,OOB,0.99155,0.9972090427016467
2,FTT,SDSS,0.0004,2,OOB,0.9894,0.9987719787887245
3,FTT,SDSS,0.0004,2,OOB,0.9908,0.9975997767234162
4,FTT,SDSS,0.0004,2,OOB,0.99055,0.9975997767234162
0,FTT,SDSS,0.0005,2,OOB,0.98925,0.9989952553725928
1,FTT,SDSS,0.0005,2,OOB,0.99155,0.9971532235556796
2,FTT,SDSS,0.0005,2,OOB,0.98915,0.9982696064750209
3,FTT,SDSS,0.0005,2,OOB,0.991,0.9976555958693832
4,FTT,SDSS,0.0005,2,OOB,0.99035,0.999218531956461
0,FTT,SDSS,0.001,2,OOB,0.98915,0.9984370639129221
1,FTT,SDSS,0.001,2,OOB,0.9915,0.996595032096009
2,FTT,SDSS,0.001,2,OOB,0.988,0.9994976276862964
3,FTT,SDSS,0.001,2,OOB,0.99075,0.9970974044097125
4,FTT,SDSS,0.001,2,OOB,0.99005,0.9987719787887245
0,FTT,SDSS,1e-05,3,OOB,0.98885,5.58191459670667e-05
1,FTT,SDSS,1e-05,3,OOB,0.99105,5.58191459670667e-05
2,FTT,SDSS,1e-05,3,OOB,0.99005,5.58191459670667e-05
3,FTT,SDSS,1e-05,3,OOB,0.9909,5.58191459670667e-05
4,FTT,SDSS,1e-05,3,OOB,0.9906,0.0001116382919341334
0,FTT,SDSS,5e-05,3,OOB,0.98925,0.9974323192855149
1,FTT,SDSS,5e-05,3,OOB,0.99005,0.48646385710298634
2,FTT,SDSS,5e-05,3,OOB,0.98905,0.9955902874686017
3,FTT,SDSS,5e-05,3,OOB,0.9911,0.988277979346916
4,FTT,SDSS,5e-05,3,OOB,0.9905,0.990008372871895
0,FTT,SDSS,0.0001,3,OOB,0.98855,0.999106893664527
1,FTT,SDSS,0.0001,3,OOB,0.9915,0.9927993301702484
2,FTT,SDSS,0.0001,3,OOB,0.9899,0.9943064471113592
3,FTT,SDSS,0.0001,3,OOB,0.9909,0.9982696064750209
4,FTT,SDSS,0.0001,3,OOB,0.99055,0.9890594473904549
0,FTT,SDSS,0.0002,3,OOB,0.9894,0.9951995534468323
1,FTT,SDSS,0.0002,3,OOB,0.99135,0.9981579681830868
2,FTT,SDSS,0.0002,3,OOB,0.98995,0.9973765001395478
3,FTT,SDSS,0.0002,3,OOB,0.9908,0.9956461066145688
4,FTT,SDSS,0.0002,3,OOB,0.99035,0.9960368406363382
0,FTT,SDSS,0.0003,3,OOB,0.9898,0.9986603404967904
1,FTT,SDSS,0.0003,3,OOB,0.9916,0.9974323192855149
2,FTT,SDSS,0.0003,3,OOB,0.98925,0.9996092659782305
